class	method	code_bytes	status	source_file
KPlayerTong	GetCurrentTongID	45	RE	
KPlayerTong	ApplyConvene	39	RE	
KPlayerTong	SyncWorkshopList	37	RE	
KPlayerTong	ApplyMsg2Tong	34	RE	
KPlayerTong	ChangeExpResult	29	RE	
KPlayerTong	SetWarState	28	RE	
KPlayerTong	CheckAcceptAddApplyCondition	27	PORT	Sources/Core/Src/KPlayerTong.cpp
KPlayerTong	CanSaveTongZhaoMuInfo	26	RE	
KPlayerTong	GetOpenFlag	26	RE	
KPlayerTong	Active	25	RE	
KPlayerTong	GetTongNameID	20	PORT	Sources/Core/Src/KPlayerTong.cpp
KPlayerTong	SetOpenCreateInterfaceFlag	18	RE	
KPlayerTong	GetOffer	14	RE	
KPlayerTong	Init	14	PORT	Sources/Core/Src/KPlayerTong.cpp
KPlayerTong	TransmitApplyAddUnion	5	RE	
KSubWorld	~KSubWorld	4276	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	Copy	3782	RE	
KSubWorld	KSubWorld	3689	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	LoadMap	3426	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	TestBarrier	646	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	ProcessMsg	569	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	Activate	500	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	TestBarrierMin	454	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	NpcChangeRegion	411	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	ExecuteScript	370	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	CreateOneBoss	360	RE	
KSubWorld	Mps2Map	290	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	GetFreeObjPos	281	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	ObjChangeRegion	266	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	PlayerChangeRegion	246	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	FindNpcFromName	242	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	ActivateRegion	228	RE	
KSubWorld	FindFreeRegion	218	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	SendSyncData	204	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	CanPutObj	198	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	ClearAllNpcWithName	198	RE	
KSubWorld	GetRegionSearcher	196	RE	
KSubWorld	Map2Mps	194	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	ActivateRegions	193	RE	
KSubWorld	MissleChangeRegion	187	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	RevivalAllNpc	178	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	AddTrap	167	RE	
KSubWorld	ClearAllNpc	156	RE	
KSubWorld	DelTrap	153	RE	
KSubWorld	GetBarrier	147	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	GetNextPlayer	146	RE	
KSubWorld	AddPlayer	140	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	LoadStatusList	135	RE	
KSubWorld	BroadCast	132	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	GetTrap	121	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	LoadStatus	118	RE	
KSubWorld	GetMps	114	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	RemovePlayer	114	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	GetFirstPlayer	107	RE	
KSubWorld	Close	106	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	MessageLoop	99	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	GetNpcWithName	97	RE	
KSubWorld	GetDistance	89	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	GetNpcRandLevel	80	RE	
KSubWorld	GetNpcRandSeries	73	RE	
KSubWorld	GetTrapCount	73	RE	
KSubWorld	FindRegion	66	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	GetRegionIndex	64	PORT	Sources/Core/Src/KSubWorld.cpp
KSubWorld	ClearAllObj	58	RE	
KSubWorld	ClearAllTrap	58	RE	
KSubWorld	LoadTemplateMap	47	RE	
KSubWorld	CheckExportNpcData	34	RE	
KSubWorld	LoadTrap	5	PORT	Sources/Core/Src/KSubWorld.cpp
KProtocolProcess	KProtocolProcess	4680	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	NWRelay_PositionChange	2329	RE	
KProtocolProcess	c2sScriptProtocol	1394	RE	
KProtocolProcess	NWClient_Instate	1205	RE	
KProtocolProcess	NWClient_KickOut	1119	RE	
KProtocolProcess	c2sFoundryRequest	767	RE	
KProtocolProcess	c2sTeamProtocol	639	RE	
KProtocolProcess	c2sApplySyncFile	536	RE	
KProtocolProcess	ObjMouseClick	491	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	NpcSkillCommand	454	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	LoadStallScriptFunctions	431	RE	
KProtocolProcess	c2sSendDbData	402	RE	
KProtocolProcess	c2sPKApplyEnmity	361	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	EnchaserItem	323	RE	
KProtocolProcess	c2sSendTextCmd	309	RE	
KProtocolProcess	LadderQuery	301	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	c2sPKApplyChangeNormalFlag	288	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	NpcRequestCommand	277	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	IsPermitedInStall	265	RE	
KProtocolProcess	IsPermitedInTrade	255	RE	
KProtocolProcess	ProcessNetMsg	240	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	OnAddTagRequest	234	RE	
KProtocolProcess	ItemRepair	220	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	~KProtocolProcess	216	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	NWRelay_LevyAmount	209	RE	
KProtocolProcess	NpcSitCommand	207	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	StoreMoneyCommand	194	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	c2sBoxOperate	194	RE	
KProtocolProcess	NpcRunCommand	186	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	NpcWalkCommand	186	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	IsPermitedNow	179	RE	
KProtocolProcess	OnGetTagsRequest	179	RE	
KProtocolProcess	c2sCloseConnection	177	RE	
KProtocolProcess	NWRelay_SyncTask	176	RE	
KProtocolProcess	BulletinContentQuery	171	RE	
KProtocolProcess	c2sAutoAttackNpc	154	RE	
KProtocolProcess	c2sViewEquip	146	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	NWRelay_SyncCongratulation	143	RE	
KProtocolProcess	OnSetCanPublishFlagRequest	138	RE	
KProtocolProcess	c2sSetPlayerTaskValue	138	RE	
KProtocolProcess	OnDelTagRequest	137	RE	
KProtocolProcess	NpcJumpCommand	130	RE	
KProtocolProcess	ProcessNationalWarMessages	127	RE	
KProtocolProcess	c2sSelectDiceItem	125	RE	
KProtocolProcess	PlayerEatItem	122	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	IsPermitedInTrip	116	RE	
KProtocolProcess	NWRelay_UpdateTitle	114	RE	
KProtocolProcess	c2sNationalWar	114	RE	
KProtocolProcess	PlayerAddBaseAttribute	111	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	PlayerApplyAddSkillPoint	111	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	NWRelay_AwardEmperor	110	RE	
KProtocolProcess	c2sDayTimeReq	108	RE	
KProtocolProcess	PlayerBuyItem	102	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	PlayerDropItem	102	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	PlayerSellItem	102	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	ChangeAuraSkill	98	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	c2sRequestNpcFeature	88	RE	
KProtocolProcess	c2sSpectatorMsg	81	RE	
KProtocolProcess	PlayerPickUpItem	78	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	NWRelay_ForbidChat	77	RE	
KProtocolProcess	PlayerMoveItem	72	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	c2sTradeReplyStart	72	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	NpcReviveCommand	71	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	PlayerTalkCommand	66	RE	
KProtocolProcess	c2sBotClientCheckResult	66	RE	
KProtocolProcess	c2sGive	62	RE	
KProtocolProcess	c2sOfflineRequest	57	RE	
KProtocolProcess	PlayerDivideItem	54	RE	
KProtocolProcess	StoresChangeShop	52	RE	
KProtocolProcess	PermitProtocolMsg	51	RE	
KProtocolProcess	NWRelay_Levy	49	RE	
KProtocolProcess	NpcStateRequestCommand	45	RE	
KProtocolProcess	ThrowAwayAllMedicine	45	RE	
KProtocolProcess	c2sNotify	44	RE	
KProtocolProcess	ObjRequestCommand	41	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	NWRelay_SyncNationTitle	39	RE	
KProtocolProcess	NWRelay_SyncSealOwner	39	RE	
KProtocolProcess	NWRelay_SyncEmperor	36	RE	
KProtocolProcess	c2sitemmask	36	RE	
KProtocolProcess	NWRelay_SyncHistory	35	RE	
KProtocolProcess	NWRelay_SyncRemark	35	RE	
KProtocolProcess	ChatAddFriend	33	RE	
KProtocolProcess	ChatApplyAddFriend	33	RE	
KProtocolProcess	ChatApplyReSendAllFriendName	33	RE	
KProtocolProcess	ChatApplySendOneFriendName	33	RE	
KProtocolProcess	ChatDeleteFriend	33	RE	
KProtocolProcess	ChatReDeleteFriend	33	RE	
KProtocolProcess	ChatRefuseFriend	33	RE	
KProtocolProcess	ChatSetChannel	33	RE	
KProtocolProcess	DialogNpc	33	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	PlayerApplyFactionData	33	RE	
KProtocolProcess	PlayerApplySetPK	33	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	PlayerSelUI	33	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	PlayerSendChat	33	RE	
KProtocolProcess	TradeApplyClose	33	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	TradeApplyOpen	33	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	TradeApplyStart	33	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	TradeDecision	33	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	TradeMoveMoney	33	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	c2sGiveItemUI	33	RE	
KProtocolProcess	c2sstallExtend	33	RE	
KProtocolProcess	c2sPartnerExtend	21	RE	
KProtocolProcess	c2sAuctionExtend	16	RE	
KProtocolProcess	c2sCityWarExtend	16	RE	
KProtocolProcess	c2sTongExMsg	16	RE	
KProtocolProcess	c2skillerExtend	16	RE	
KProtocolProcess	NpcTalkCommand	5	RE	
KProtocolProcess	RemoveRole	5	PORT	Sources/Core/Src/KProtocolProcess.cpp
KProtocolProcess	c2sWelcome2Server	5	RE	
KTongLogic_GameSvr_Result	Tong_WeeklyMaintain	2198	RE	
KTongLogic_GameSvr_Result	Workshop_Learn	1837	RE	
KTongLogic_GameSvr_Result	Member_Kick	1255	RE	
KTongLogic_GameSvr_Result	Member_Retire	1106	RE	
KTongLogic_GameSvr_Result	Tong_ChangeCamp	1037	RE	
KTongLogic_GameSvr_Result	Member_Remove	1028	RE	
KTongLogic_GameSvr_Result	Union_Join_Apply	847	RE	
KTongLogic_GameSvr_Result	Workshop_SetUseLevelSet	808	RE	
KTongLogic_GameSvr_Result	Tong_AddMoneyFund	763	RE	
KTongLogic_GameSvr_Result	Tong_SetAnnouncement	714	RE	
KTongLogic_GameSvr_Result	Workshop_Upgrade	700	RE	
KTongLogic_GameSvr_Result	Member_AppendTaskValue	693	RE	
KTongLogic_GameSvr_Result	Union_Join_Refuse	671	RE	
KTongLogic_GameSvr_Result	Member_Add	660	RE	
KTongLogic_GameSvr_Result	Workshop_Open	649	RE	
KTongLogic_GameSvr_Result	Workshop_Remove	644	RE	
KTongLogic_GameSvr_Result	Tong_ClaimWar	610	RE	
KTongLogic_GameSvr_Result	Workshop_Degrade	595	RE	
KTongLogic_GameSvr_Result	Member_SetTaskValue	581	RE	
KTongLogic_GameSvr_Result	Member_Right_Assign	574	RE	
KTongLogic_GameSvr_Result	Tong_Remove	566	RE	
KTongLogic_GameSvr_Result	Tong_Add	540	RE	
KTongLogic_GameSvr_Result	Tong_Upgrade	525	RE	
KTongLogic_GameSvr_Result	Workshop_Close	511	RE	
KTongLogic_GameSvr_Result	Tong_ChangeCurrentCamp	493	RE	
KTongLogic_GameSvr_Result	Member_Figure	472	RE	
KTongLogic_GameSvr_Result	Tong_CreatMap	387	RE	
KTongLogic_GameSvr_Result	Tong_DeleteMap	348	RE	
KTongLogic_GameSvr_Result	Member_ChangeFeature	297	RE	
KTongLogic_GameSvr_Result	Workshop_Use	283	RE	
KTongLogic_GameSvr_Result	Member_Contribution2StoreOffer	281	RE	
KTongLogic_GameSvr_Result	Member_Money2BuildFund	270	RE	
KTongLogic_GameSvr_Result	Tong_Degrade	259	RE	
KTongLogic_GameSvr_Result	Member_SetOffer	246	RE	
KTongLogic_GameSvr_Result	BroadCast	221	RE	
KTongLogic_GameSvr_Result	Member_Right_Award	212	RE	
KTongLogic_GameSvr_Result	Member_Right_Retract	194	RE	
KTongLogic_GameSvr_Result	Tong_Finish_ClaimWar	168	RE	
KTongLogic_GameSvr_Result	~KTongLogic_GameSvr_Result	32	RE	
KTongLogic_GameSvr_Result	GetScriptSuffix	10	RE	
KTongLogic_GameSvr_Result	Member_AddOffer	7	RE	
KTongLogic_GameSvr_Result	Member_AddOfferEx	7	RE	
KNpcAttribModify	KNpcAttribModify	7018	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AddPhysicsDamageP	1603	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StealFeature	457	RE	
KNpcAttribModify	ExecScript	254	RE	
KNpcAttribModify	IgnoreSkillP	250	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	LifeReplenishP	250	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	PoisonDamageReturnP	250	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	PoisonDamageReturnV	250	RE	
KNpcAttribModify	ReturnSkillP	250	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	FastWalkRunP	238	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	MixPoisonDamage	230	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	SetAutoAttack	223	RE	
KNpcAttribModify	FastWalkRunYanP	205	RE	
KNpcAttribModify	StaminaMaxP	181	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AddColdDamageV	179	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	LifePotionV	147	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ManaPotionV	147	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AddPoisonDamageV	134	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AddPoisonMagicV	134	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	LifeMaxP	132	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ManaMaxP	132	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ModifyAttrib	125	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AttackRatingP	121	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StaminaMaxV	119	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	DecPerCastTimeHorse	114	RE	
KNpcAttribModify	ListenMsg	112	RE	
KNpcAttribModify	DexterityV	108	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	EnergyV	108	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StrengthV	108	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	VitalityV	108	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	LuckyV	102	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ChangeFeature1	98	RE	
KNpcAttribModify	ChangeFeature2	97	RE	
KNpcAttribModify	IgnoreNegativeStateP	97	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StaticMagicShieldP	87	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	PARTNER_LuckyV	85	RE	
KNpcAttribModify	AllSkillV	83	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ChangeCampV	83	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AllResMaxP	82	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AllresP	82	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	LifeReplenishV	82	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	DecPerCastTime	70	RE	
KNpcAttribModify	SetNotAddPKValue	68	RE	
KNpcAttribModify	PoisonDamageReduceV	67	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	RandMove	66	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	Enhance708LifeP	65	RE	
KNpcAttribModify	Enhance709Auto	65	RE	
KNpcAttribModify	Enhance711Auto	65	RE	
KNpcAttribModify	Enhance714Auto	65	RE	
KNpcAttribModify	Enhance717Auto	65	RE	
KNpcAttribModify	Enhance723MissP	65	RE	
KNpcAttribModify	Enhance93LifeV	65	RE	
KNpcAttribModify	LifeMaxV	65	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ManaMaxV	65	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	SorbDamageP	64	RE	
KNpcAttribModify	SorbDamageYanP	64	RE	
KNpcAttribModify	AutoRescueSkill	60	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ExpEnhanceV	60	RE	
KNpcAttribModify	ShowPersonInfo	60	RE	
KNpcAttribModify	AllResYanP	56	RE	
KNpcAttribModify	StealLifeP	56	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StealManaP	56	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StealStaminaP	56	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AddColdMagicV	55	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AddFireDamageV	55	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AddFireMagicV	55	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AddLightingDamageV	55	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AddLightingMagicV	55	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AddPhysicsMagicV	55	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AutoAttackSkill	55	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AutoDeathSkill	55	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AutoReplySkill	55	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	Add120SkillExpEnhanceP	54	RE	
KNpcAttribModify	ExpEnhanceP	54	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	Hide	53	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	LifeMaxYanP	53	RE	
KNpcAttribModify	ManaMaxYanP	53	RE	
KNpcAttribModify	ManaShieldP	53	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	SlowMissleB	53	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StatusImmunityB	53	RE	
KNpcAttribModify	PkPunishEnhance	52	RE	
KNpcAttribModify	PkPunishWeaken	52	RE	
KNpcAttribModify	AntiMaxResP	50	RE	
KNpcAttribModify	AddPhysicsDamageV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ArmorDefenseV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AttackRatingV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	AttackSpeedV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	CastSpeedV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ColdEnhanceP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ColdResMaxP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ColdresP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	Damage2AddManaP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	DeadlyStrikeP	47	RE	
KNpcAttribModify	FastHitRecoverV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	FatallyStrikeP	47	RE	
KNpcAttribModify	FatallyStrikeResP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	FireEnhanceP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	FireResMaxP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	FireresP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	FreezeTimeReduceP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	KnockBackP	47	RE	
KNpcAttribModify	LifeV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	LightingEnhanceP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	LightingResMaxP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	LightingresP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ManaReplenishV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	ManaV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	MeleeDamageReturnP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	MeleeDamageReturnV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	PhysicsResMaxP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	PhysicsresP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	PoisonEnhanceP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	PoisonResMaxP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	PoisonTimeReduceP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	PoisonresP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	RangeDamageReturnP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	RangeDamageReturnV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StaminaReplenishV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StaminaV	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StunP	47	RE	
KNpcAttribModify	StunTimeReduceP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	VisionRadiusP	47	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	NoChangedMoveSpeed	46	RE	
KNpcAttribModify	AddStealFeatureSkill	44	RE	
KNpcAttribModify	EarthSkillV	38	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	FireSkillV	38	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	MetalSkillV	38	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	WaterSkillV	38	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	WoodSkillV	38	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	StaticMagicShieldV	35	RE	
KNpcAttribModify	MagicAttrib_Process_anti_coldres_p	32	RE	
KNpcAttribModify	MagicAttrib_Process_anti_fireres_p	32	RE	
KNpcAttribModify	MagicAttrib_Process_anti_hitrecover	32	RE	
KNpcAttribModify	MagicAttrib_Process_anti_lightingres_p	32	RE	
KNpcAttribModify	MagicAttrib_Process_anti_physicsres_p	32	RE	
KNpcAttribModify	MagicAttrib_Process_anti_poisonres_p	32	RE	
KNpcAttribModify	MagicAttrib_Process_anti_stuntimereduce_p	32	RE	
KNpcAttribModify	AddBossDamagePrecent	28	RE	
KNpcAttribModify	IgnoreDamage	28	RE	
KNpcAttribModify	LifeMaxYanV	27	RE	
KNpcAttribModify	ManaMaxYanV	27	RE	
KNpcAttribModify	ForbitAttack	22	RE	
KNpcAttribModify	ForbitTakeMedicine	22	RE	
KNpcAttribModify	FrozenAction	22	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	Invincibility	22	RE	
KNpcAttribModify	AddDamageV	20	RE	
KNpcAttribModify	AttackSpeedYanV	20	RE	
KNpcAttribModify	CastSpeedYanV	20	RE	
KNpcAttribModify	ColdrResYanP	20	RE	
KNpcAttribModify	DynamicMagicShieldV	20	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	FastHitRecoverYanV	20	RE	
KNpcAttribModify	FireResYanP	20	RE	
KNpcAttribModify	FiveElementsEnhanceV	20	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	FiveElementsResistV	20	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	LightingResYanP	20	RE	
KNpcAttribModify	MagicAttrib_Process_block_rate	20	RE	
KNpcAttribModify	MagicAttrib_Process_enhancehit_rate	20	RE	
KNpcAttribModify	MagicDamageP	20	RE	
KNpcAttribModify	PhysicsResYanP	20	RE	
KNpcAttribModify	Poison2DecManaP	20	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	PoisonResYanP	20	RE	
KNpcAttribModify	ReturnresP	20	RE	
KNpcAttribModify	SeriesEnhanceP	20	RE	
KNpcAttribModify	SeriesResP	20	RE	
KNpcAttribModify	SkillEnhanceP	20	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	~KNpcAttribModify	10	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	BadStatusTimeReduceV	5	PORT	Sources/Core/Src/KNpcAttribModify.cpp
KNpcAttribModify	BurnTimeReduceP	5	PORT	Sources/Core/Src/KNpcAttribModify.cpp
